,lat,lon,name,projected_lon,projected_lat,centroid_distance,travel_time
540,51.509158,-0.22410300000000002,"Westfield Ariel Way, White City",19945.959642419475,25858.313940679625,5299.628221062919,2369.0
541,51.51616,-0.18697,"Bishop's Bridge Road West, Bayswater",22504.393825690087,26700.46629567709,2628.356095274823,1585.0
542,51.53213,-0.08299,"Pitfield Street Central, Hoxton",29674.853361571644,28660.993452085386,4840.35914037271,1454.0
543,51.503083000000004,-0.017676,"Upper Bank Street, Canary Wharf",34294.05907423375,25550.493989341165,9307.673861205172,2349.0
582,51.46925984,-0.141812513,"Wandsworth Rd, Isley Court, Wandsworth Road",25771.1388594865,21561.707052291516,5532.897733211349,1180.0
583,51.50403821,-0.21740009300000002,"Woodstock Grove, Shepherd's Bush",20425.142992245135,25300.071887546306,5001.532840478991,2081.0
584,51.47817208,-0.144690541,"Bradmead, Nine Elms",25546.051677973446,22548.072037499544,4527.906339954723,1179.0
585,51.476885100000004,-0.21589560100000002,"Finlay Street, Fulham",20603.220503479635,22281.95382354586,6563.536713738043,2156.0
586,51.48102131,-0.20997349699999998,"Aintree Street, Fulham",21003.36702892749,22752.129858036846,5947.0397756505,1995.0
587,51.47107905,-0.20784290800000002,"Elysium Place, Fulham",21178.436096090634,21649.72183403207,6682.993723721232,1961.0
588,51.47625965,-0.193254007,"Eel Brook Common, Walham Green",22177.804247303255,22250.94868558456,5627.394995892989,1670.0
589,51.4737636,-0.19701009600000002,"Irene Road, Parsons Green",21923.71112691828,21966.842754694953,6002.660642190038,1746.0
590,51.47518024,-0.167160736,"Surrey Lane, Battersea",23993.47759123803,22175.927379514294,5004.733751299218,1456.0
591,51.46086446,-0.187427294,"Wandsworth Town Station, Wandsworth",22624.976530377884,20548.31906615637,6964.453051928336,2078.0
592,51.50748124,-0.20553590800000002,"Lansdowne Road, Ladbroke Grove",21239.44328708353,25703.224424018204,4098.580136404894,1795.0
593,51.46193072,-0.18079178399999998,"Nantes Close, Wandsworth",23083.145820457095,20678.369606992375,6690.449239980431,1930.0
594,51.4729184,-0.13210270400000002,"Courland Grove, Wandsworth Road",26435.383455919713,21985.86651861886,5239.671245689905,1036.0
595,51.47761941,-0.149551631,"Queen's Circus, Battersea Park",25209.92735176001,22478.043991951476,4577.886337031742,1075.0
596,51.48438657,-0.20481514,"Normand Park, Fulham",21352.494985373458,23135.273063675646,5428.837169375523,1823.0
597,51.468790500000004,-0.158230901,"Holden Street, Battersea",24631.716774565706,21480.672591431154,5594.514955262452,1486.0
598,51.46881971,-0.184318843,"William Morris Way, Sands End",22819.045029597735,21438.650047528063,6064.985337727396,1868.0
599,51.45995384,-0.190184054,"Morie Street, Wandsworth",22435.906796885538,20442.27901664641,7132.300496547529,2157.0
600,51.47073264,-0.12699406800000002,"Clarence Walk, Stockwell",26796.518251683883,21751.7811886009,5565.131123623707,1154.0
601,51.47950170000001,-0.141770709,"Battersea Park Road, Nine Elms",25745.124860915166,22701.129071311996,4399.945921204644,973.0
602,51.47053858,-0.163041605,"Sheepcote Lane, Battersea",24292.590368846868,21666.73996764593,5449.536357234965,1504.0
603,51.48959104,-0.20937859399999997,"Vereker Road, West Kensington",21021.370078201697,23706.48347816037,5283.7502854199065,1964.0
604,51.49434708,-0.21580455899999998,"Brook Green South, Brook Green",20562.197834871928,24224.67450417977,5355.451180303538,1938.0
605,51.48606206,-0.214428378,"Greyhound Road, Hammersmith",20680.245141062915,23305.333295376127,5802.610419152669,2004.0
606,51.46706414,-0.19350207600000002,"South Park, Sands End",22185.81113912849,21227.569395827042,6519.229786770598,1932.0
607,51.45787019,-0.17469162300000002,"Spencer Park, Wandsworth Common",23518.308819643644,20237.20713677004,7000.661155029063,1960.0
608,51.46663393,-0.169821175,"Falcon Road, Clapham Junction",23832.421521480806,21220.57284823162,5972.216923056847,1661.0
610,51.47286577,-0.148059277,"Silverthorne Road, Battersea",25326.97274453142,21951.849683363485,5107.6262387250545,1247.0
611,51.49824168,-0.117495865,"Archbishop's Park, Waterloo",27377.721873113216,24828.924384752143,3178.488539293824,165.0
612,51.46916161,-0.174485792,"Fawcett Close, Battersea",23501.297727397832,21493.672610044392,5788.798763389011,1693.0
613,51.5190427,-0.204764421,"All Saints' Road, Portobello",21261.4465155667,26990.70208601831,3847.8421415994376,1995.0
614,51.48373225,-0.22385225600000003,"Rainville Road, Hammersmith",20032.005914493246,23030.228811997134,6478.475761062493,2201.0
615,51.50173215,-0.100292412,"Great Suffolk Street, The Borough",28562.15936253476,25248.08444480956,3897.469705452714,522.0
616,51.49886563,-0.137424571,"Buckingham Gate, Westminster",25992.20817666329,24862.931327255646,2363.2249486780183,337.0
617,51.50035306,-0.217515071,"Richmond Way, Shepherd's Bush",20427.14525209565,24889.919992415846,5157.928253493217,2040.0
618,51.46904022,-0.19627483,"Peterborough Road, Sands End",21987.736882181227,21442.648629145086,6421.614388059838,1919.0
619,51.48180515,-0.18027465,"World's End Place, West Chelsea",23064.13035490038,22890.18891533083,4639.458513308369,1370.0
620,51.51687069,-0.21387239600000002,"St. Mark's Road, North Kensington",20635.21539972363,26733.604167980055,4485.0559699120895,2050.0
621,51.48089844,-0.18385357300000002,"Thorndike Close, West Chelsea",22818.03951727404,22783.14855421483,4847.111073299135,1476.0
622,51.51148696,-0.218190203,"Evesham Street, Avondale",20350.112022725283,26127.378974449675,4848.1760517297835,2152.0
623,51.47084722,-0.17070367,"Simpson Street, Battersea",23759.39261927185,21687.746218988177,5534.092067437811,1530.0
624,51.48267821,-0.117661574,"Ashmole Estate, Oval",27410.74075961612,23097.282541309396,4578.3383098958675,828.0
625,51.48294452,-0.219346128,"Crabtree Lane, Fulham",20347.12301269408,22950.20096216901,6286.570476100802,2112.0
626,51.46841875,-0.199135704,"Broomhouse Lane, Parsons Green",21790.664115942825,21368.620360274537,6583.502250732494,1962.0
